contract,option_type,strike,expiry,date,open,high,low,market_price,volume,vwap,transactions,underlying_price,T,moneyness,log_moneyness,lower_bound,upper_bound,violates_bounds,IV
O:AAPL260515C00280000,call,280.0,2026-05-15,2026-05-14,20.25,20.25,16.2,18.3,2141,18.8831,236,298.2099914550781,0.0027378507871321013,0.9389356762789042,-0.0630083044856526,18.240653704890065,298.2099914550781,False,0.5791105273978436
O:AAPL260515C00282500,call,282.5,2026-05-15,2026-05-11,11.1,11.67,9.0,10.65,296,10.474,70,292.67999267578125,0.010951403148528405,0.9652180096674451,-0.035401286404669025,10.303716430406837,292.67999267578125,False,0.2605963594181508
O:AAPL260515C00282500,call,282.5,2026-05-15,2026-05-12,11.4,12.6,11.1,12.53,101,11.9913,32,294.79998779296875,0.008213552361396304,0.9582768375092107,-0.04261856832084498,12.392785689810125,294.79998779296875,False,0.28033280071884864
O:AAPL260515C00282500,call,282.5,2026-05-15,2026-05-13,11.93,18.55,11.93,16.71,178,14.8037,56,298.8699951171875,0.0054757015742642025,0.945227037224768,-0.05633012931255122,16.43186376924382,298.8699951171875,False,0.4935182643594221
O:AAPL260515C00285000,call,285.0,2026-05-15,2026-05-11,8.75,9.55,6.85,8.65,7679,8.5628,1056,292.67999267578125,0.010951403148528405,0.9737597619653872,-0.02659065672251405,7.804811330890232,292.67999267578125,False,0.2837706373788954
O:AAPL260515C00285000,call,285.0,2026-05-15,2026-05-12,9.2,10.7,8.6,10.05,4437,9.9095,525,294.79998779296875,0.008213552361396304,0.9667571635048674,-0.03380793863869008,9.893606910136157,294.79998779296875,False,0.23967204704893905
O:AAPL260515C00285000,call,285.0,2026-05-15,2026-05-13,9.63,16.13,9.58,14.27,2872,13.3555,356,298.8699951171875,0.0054757015742642025,0.9535918782621553,-0.04751949963039633,13.932411279439009,298.8699951171875,False,0.4522219526052351
O:AAPL260515C00287500,call,287.5,2026-05-15,2026-05-11,7.0,7.45,5.2,6.75,1572,5.8545,262,292.67999267578125,0.010951403148528405,0.9823015142633291,-0.017856976753759475,5.305906231373626,292.67999267578125,False,0.28667070887865376
O:AAPL260515C00287500,call,287.5,2026-05-15,2026-05-12,6.95,8.35,6.84,8.05,537,7.7652,123,294.79998779296875,0.008213552361396304,0.9752374895005241,-0.025074258669935474,7.394428130462188,294.79998779296875,False,0.28642580502388315
O:AAPL260515C00287500,call,287.5,2026-05-15,2026-05-13,7.41,13.59,7.37,11.91,2549,10.1139,175,298.8699951171875,0.0054757015742642025,0.9619567192995426,-0.03878581966164173,11.432958789634199,298.8699951171875,False,0.4253026793566138
O:AAPL260515C00290000,call,290.0,2026-05-15,2026-05-11,4.75,5.74,3.6,4.9,9988,4.6785,1631,292.67999267578125,0.010951403148528405,0.9908432665612711,-0.009198914010644927,2.807001131857078,292.67999267578125,False,0.27210512805046566
O:AAPL260515C00290000,call,290.0,2026-05-15,2026-05-12,5.28,6.4,4.8,6.1,5937,5.7899,905,294.79998779296875,0.008213552361396304,0.9837178154961809,-0.01641619592682089,4.8952493507882195,294.79998779296875,False,0.28829106623825895
O:AAPL260515C00290000,call,290.0,2026-05-15,2026-05-13,5.27,11.2,5.25,9.6,8420,8.8142,973,298.8699951171875,0.0054757015742642025,0.97032156033693,-0.030127756918527145,8.93350629982939,298.8699951171875,False,0.3950730284662588
O:AAPL260515C00290000,call,290.0,2026-05-15,2026-05-14,10.54,10.54,6.22,8.4,3348,8.3412,609,298.2099914550781,0.0027378507871321013,0.972469093288865,-0.027916984674382538,8.241748785240475,298.2099914550781,False,0.35569244531053734
O:AAPL260515C00292500,call,292.5,2026-05-15,2026-05-11,3.27,4.1,2.49,3.35,13573,3.1303,2148,292.67999267578125,0.010951403148528405,0.9993850188592132,-0.0006151703192533717,0.30809603234047245,292.67999267578125,False,0.26150680993341063
O:AAPL260515C00292500,call,292.5,2026-05-15,2026-05-12,3.7,4.6,3.3,4.11,8430,4.0191,1734,294.79998779296875,0.008213552361396304,0.9921981414918376,-0.007832452235429414,2.396070571114251,294.79998779296875,False,0.25881429244823184
O:AAPL260515C00292500,call,292.5,2026-05-15,2026-05-13,3.71,8.95,3.59,7.25,6939,6.3321,939,298.8699951171875,0.0054757015742642025,0.9786864013743173,-0.021544013227135672,6.434053810024579,298.8699951171875,False,0.34329497551938737
O:AAPL260515C00292500,call,292.5,2026-05-15,2026-05-14,7.92,7.95,4.43,5.96,3195,6.6719,401,298.2099914550781,0.0027378507871321013,0.9808524475413553,-0.01933324098299102,5.742022555328106,298.2099914550781,False,0.29209467330142935
O:AAPL260515C00295000,call,295.0,2026-05-15,2026-05-11,2.5,2.88,1.62,2.28,21227,2.2645,4100,292.67999267578125,0.010951403148528405,1.0079267711571551,0.007895519348655239,0.0,292.67999267578125,False,0.2657216392067457
O:AAPL260515C00295000,call,295.0,2026-05-15,2026-05-12,2.35,3.1,2.15,2.79,40062,2.6871,7302,294.79998779296875,0.008213552361396304,1.0006784674874942,0.0006782374324791185,0.0,294.79998779296875,False,0.266527482810853
O:AAPL260515C00295000,call,295.0,2026-05-15,2026-05-13,2.42,6.83,2.21,5.25,27837,4.0474,6311,298.8699951171875,0.0054757015742642025,0.9870512424117046,-0.013033323559227032,3.9346013202197696,298.8699951171875,False,0.32664058735014695
O:AAPL260515C00295000,call,295.0,2026-05-15,2026-05-14,5.85,6.0,2.6,4.0,11896,4.1819,1827,298.2099914550781,0.0027378507871321013,0.9892358017938454,-0.010822551315082446,3.24229632541568,298.2099914550781,False,0.31796891619129886
O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-11,1.62,1.9,1.06,1.47,6174,1.4433,1493,292.67999267578125,0.010951403148528405,1.0164685234550972,0.016334387994519944,0.0,292.67999267578125,False,0.2677718701902774
O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-12,1.51,2.0,1.38,1.78,11174,1.7281,2341,294.79998779296875,0.008213552361396304,1.009158793483151,0.009117106078343748,0.0,294.79998779296875,False,0.2706208552691821
O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-13,1.57,4.94,1.33,3.5,36316,2.5518,8722,298.8699951171875,0.0054757015742642025,0.9954160834490919,-0.004594454913362406,1.4351488304149598,298.8699951171875,False,0.3093148311288574
O:AAPL260515C00297500,call,297.5,2026-05-15,2026-05-14,3.95,4.25,1.42,2.31,25335,2.5813,5241,298.2099914550781,0.0027378507871321013,0.9976191560463357,-0.002383682669217776,0.7425700955033108,298.2099914550781,False,0.3081569186408429
O:AAPL260515C00300000,call,300.0,2026-05-15,2026-05-11,1.35,1.35,0.65,0.91,27213,0.9252,4220,292.67999267578125,0.010951403148528405,1.025010275753039,0.024702637665036414,0.0,292.67999267578125,False,0.2704591023466208
O:AAPL260515C00300000,call,300.0,2026-05-15,2026-05-12,0.9,1.25,0.83,1.05,33626,1.0517,5631,294.79998779296875,0.008213552361396304,1.0176391194788077,0.01748535574886036,0.0,294.79998779296875,False,0.2714838144243099
O:AAPL260515C00300000,call,300.0,2026-05-15,2026-05-13,0.83,3.4,0.65,2.18,130335,2.0559,18811,298.8699951171875,0.0054757015742642025,1.0037809244864793,0.0037737947571542026,0.0,298.8699951171875,False,0.3030593047176783
O:AAPL260515C00300000,call,300.0,2026-05-15,2026-05-14,2.41,2.81,0.71,1.17,107045,1.4471,16155,298.2099914550781,0.0027378507871321013,1.006002510298826,0.005984567001298877,0.0,298.2099914550781,False,0.3078776768415755
O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-11,0.89,0.89,0.42,0.58,14676,0.5845,1719,292.67999267578125,0.010951403148528405,1.0335520280509811,0.03300144047973159,0.0,292.67999267578125,False,0.2792756733882843
O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-12,0.56,0.75,0.5,0.62,4741,0.6316,1027,294.79998779296875,0.008213552361396304,1.0261194454744644,0.025784158563555457,0.0,294.79998779296875,False,0.2788545099373417
O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-13,0.44,2.19,0.39,1.27,27274,1.3498,5368,298.8699951171875,0.0054757015742642025,1.0121457655238666,0.012072597571849296,0.0,298.8699951171875,False,0.3024004887235776
O:AAPL260515C00302500,call,302.5,2026-05-15,2026-05-14,1.41,1.53,0.32,0.53,51761,0.7593,7133,298.2099914550781,0.0027378507871321013,1.014385864551316,0.014283369815993796,0.0,298.2099914550781,False,0.3139145390569582
O:AAPL260515C00305000,call,305.0,2026-05-15,2026-05-11,0.54,0.54,0.26,0.35,11334,0.3916,1660,292.67999267578125,0.010951403148528405,1.042093780348923,0.041231939616246924,0.0,292.67999267578125,False,0.28489022981438983
O:AAPL260515C00305000,call,305.0,2026-05-15,2026-05-12,0.35,0.45,0.29,0.36,5020,0.3614,975,294.79998779296875,0.008213552361396304,1.0345997714701212,0.03401465770007093,0.0,294.79998779296875,False,0.287271724232537
O:AAPL260515C00305000,call,305.0,2026-05-15,2026-05-13,0.37,1.36,0.2,0.76,34806,0.7957,5896,298.8699951171875,0.0054757015742642025,1.020510606561254,0.020303096708364766,0.0,298.8699951171875,False,0.31536255374798605
O:AAPL260515C00305000,call,305.0,2026-05-15,2026-05-14,0.79,0.93,0.15,0.23,38501,0.3784,6054,298.2099914550781,0.0027378507871321013,1.0227692188038062,0.02251386895250931,0.0,298.2099914550781,False,0.3269079235485774
O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-11,0.4,0.4,0.18,0.21,2273,0.2249,169,292.67999267578125,0.010951403148528405,1.050635532646865,0.04939525025540794,0.0,292.67999267578125,False,0.29144245697006654
O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-12,0.18,0.26,0.16,0.21,4180,0.2135,591,294.79998779296875,0.008213552361396304,1.043080097465778,0.042177968339231875,0.0,294.79998779296875,False,0.297204552977843
O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-13,0.22,0.82,0.14,0.42,6986,0.4008,1478,298.8699951171875,0.0054757015742642025,1.0288754475986412,0.028466407347525705,0.0,298.8699951171875,False,0.3225901686728518
O:AAPL260515C00307500,call,307.5,2026-05-15,2026-05-14,0.45,0.6,0.07,0.09,8891,0.1796,1474,298.2099914550781,0.0027378507871321013,1.0311525730562965,0.03067717959167029,0.0,298.2099914550781,False,0.3370387448939831
O:AAPL260515C00310000,call,310.0,2026-05-15,2026-05-11,0.25,0.25,0.11,0.13,2916,0.1515,350,292.67999267578125,0.010951403148528405,1.0591772849448071,0.057492460488027385,0.0,292.67999267578125,False,0.3003389798123859
O:AAPL260515C00310000,call,310.0,2026-05-15,2026-05-12,0.14,0.16,0.09,0.12,7655,0.1325,474,294.79998779296875,0.008213552361396304,1.0515604234614346,0.050275178571851244,0.0,294.79998779296875,False,0.3063030509764381
O:AAPL260515C00310000,call,310.0,2026-05-15,2026-05-13,0.09,0.48,0.09,0.23,23935,0.3452,2531,298.8699951171875,0.0054757015742642025,1.0372402886360286,0.03656361758014507,0.0,298.8699951171875,False,0.33212579396223885
O:AAPL260515C00310000,call,310.0,2026-05-15,2026-05-14,0.23,0.27,0.02,0.05,16918,0.0918,1754,298.2099914550781,0.0027378507871321013,1.0395359273087867,0.038774389824289705,0.0,298.2099914550781,False,0.3695842690291629
O:AAPL260515C00312500,call,312.5,2026-05-15,2026-05-12,0.11,0.11,0.05,0.07,1456,0.0685,98,294.79998779296875,0.008213552361396304,1.0600407494570914,0.05830735026911551,0.0,294.79998779296875,False,0.31664646620561915
O:AAPL260515C00312500,call,312.5,2026-05-15,2026-05-13,0.07,0.28,0.05,0.16,3450,0.1671,403,298.8699951171875,0.0054757015742642025,1.045605129673416,0.044595789277409335,0.0,298.8699951171875,False,0.35924051332771
O:AAPL260515C00315000,call,315.0,2026-05-15,2026-05-11,0.11,0.12,0.05,0.05,4422,0.0644,248,292.67999267578125,0.010951403148528405,1.076260789540691,0.07349280183446846,0.0,292.67999267578125,False,0.3179703693946641
O:AAPL260515C00315000,call,315.0,2026-05-15,2026-05-12,0.06,0.07,0.03,0.05,2122,0.0446,166,294.79998779296875,0.008213552361396304,1.068521075452748,0.06627551991829238,0.0,294.79998779296875,False,0.3360325173596357
O:AAPL260515C00315000,call,315.0,2026-05-15,2026-05-13,0.04,0.16,0.02,0.09,4437,0.0771,500,298.8699951171875,0.0054757015742642025,1.0539699707108032,0.052563958926586205,0.0,298.8699951171875,False,0.369980113239893
O:AAPL260515C00315000,call,315.0,2026-05-15,2026-05-14,0.08,0.08,0.01,0.02,9047,0.0212,483,298.2099914550781,0.0027378507871321013,1.056302635813767,0.054774731170730714,0.0,298.2099914550781,False,0.4380700230871052
O:AAPL260515C00317500,call,317.5,2026-05-15,2026-05-12,0.04,0.05,0.01,0.02,101,0.0234,22,294.79998779296875,0.008213552361396304,1.0770014014484048,0.07418069942540566,0.0,294.79998779296875,False,0.3297116378928298
O:AAPL260515C00317500,call,317.5,2026-05-15,2026-05-13,0.01,0.1,0.01,0.04,654,0.0654,90,298.8699951171875,0.0054757015742642025,1.0623348117481906,0.060469138433699485,0.0,298.8699951171875,False,0.36857223071792333
O:AAPL260515C00317500,call,317.5,2026-05-15,2026-05-14,0.05,0.05,0.01,0.02,1337,0.0209,88,298.2099914550781,0.0027378507871321013,1.0646859900662573,0.06267991067784404,0.0,298.2099914550781,False,0.4930497290960455
O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-11,0.14,0.14,0.08,0.09,239,0.0935,37,292.67999267578125,0.010951403148528405,0.8968839912839092,-0.1088287549594862,0.0,262.38503544924174,False,0.49463205348086564
O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-12,0.07,0.07,0.04,0.05,157,0.057,30,294.79998779296875,0.008213552361396304,0.8904342295439568,-0.1160460368756622,0.0,262.4137718657669,False,0.5561506207380716
O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-13,0.02,0.08,0.02,0.02,1063,0.0301,48,298.8699951171875,0.0054757015742642025,0.8783083089256694,-0.12975759786736843,0.0,262.4425114295052,False,0.6738159889664826
O:AAPL260515P00262500,put,262.5,2026-05-15,2026-05-14,0.03,0.06,0.01,0.03,44,0.0246,40,298.2099914550781,0.0027378507871321013,0.8802521965114726,-0.12754682562322386,0.0,262.4712541408013,False,0.9811611610003173
O:AAPL260515P00265000,put,265.0,2026-05-15,2026-05-11,0.16,0.18,0.08,0.09,445,0.1171,100,292.67999267578125,0.010951403148528405,0.9054257435818512,-0.09935001100494235,0.0,264.8839405487583,False,0.45747956984735483
O:AAPL260515P00265000,put,265.0,2026-05-15,2026-05-12,0.11,0.13,0.04,0.06,370,0.0697,58,294.79998779296875,0.008213552361396304,0.8989145555396135,-0.10656729292111843,0.0,264.91295064544084,False,0.5288329601531166
O:AAPL260515P00265000,put,265.0,2026-05-15,2026-05-13,0.04,0.05,0.02,0.04,244,0.0358,42,298.8699951171875,0.0054757015742642025,0.8866731499630567,-0.12027885391282465,0.0,264.94196391931,False,0.681829250737005
O:AAPL260515P00265000,put,265.0,2026-05-15,2026-05-14,0.03,0.08,0.01,0.02,275,0.0235,80,298.2099914550781,0.0027378507871321013,0.8886355507639628,-0.11806808166868005,0.0,264.97098037071373,False,0.8750262361327276
O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-11,0.16,0.2,0.1,0.12,1442,0.1406,108,292.67999267578125,0.010951403148528405,0.9139674958797932,-0.08996027065510336,0.0,267.3828456482749,False,0.439647149607572
O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-12,0.08,0.09,0.06,0.06,352,0.063,45,294.79998779296875,0.008213552361396304,0.9073948815352703,-0.0971775525712794,0.0,267.4121294251148,False,0.4881460604295383
O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-13,0.05,0.05,0.03,0.04,2323,0.0391,76,298.8699951171875,0.0054757015742642025,0.895037991000444,-0.11088911356298561,0.0,267.4414164091148,False,0.6346435489144328
O:AAPL260515P00267500,put,267.5,2026-05-15,2026-05-14,0.08,0.08,0.02,0.02,99,0.0301,50,298.2099914550781,0.0027378507871321013,0.8970189050164531,-0.10867834131884097,0.0,267.4707066006261,False,0.8124276469807713
O:AAPL260515P00270000,put,270.0,2026-05-15,2026-05-11,0.2,0.24,0.12,0.14,970,0.1659,225,292.67999267578125,0.010951403148528405,0.9225092481777352,-0.08065787799278985,0.0,269.8817507477915,False,0.4116406792767044
O:AAPL260515P00270000,put,270.0,2026-05-15,2026-05-12,0.13,0.13,0.06,0.06,811,0.0754,142,294.79998779296875,0.008213552361396304,0.915875207530927,-0.08787515990896587,0.0,269.9113082047888,False,0.44746839807958794
O:AAPL260515P00270000,put,270.0,2026-05-15,2026-05-13,0.05,0.06,0.03,0.04,1059,0.0483,146,298.8699951171875,0.0054757015742642025,0.9034028320378313,-0.1015867209006721,0.0,269.94086889891963,False,0.5875550696871231
O:AAPL260515P00270000,put,270.0,2026-05-15,2026-05-14,0.02,0.06,0.01,0.03,1383,0.0305,152,298.2099914550781,0.0027378507871321013,0.9054022592689432,-0.09937594865652752,0.0,269.97043283053847,False,0.7860901552235118
O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-11,0.24,0.29,0.15,0.18,1582,0.2415,148,292.67999267578125,0.010951403148528405,0.9310510004756771,-0.07144122288786589,0.0,272.3806558473081,False,0.3894988798746945
O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-12,0.16,0.16,0.07,0.07,292,0.0928,63,294.79998779296875,0.008213552361396304,0.9243555335265837,-0.07865850480404185,0.0,272.41048698446275,False,0.41595991456599285
O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-13,0.06,0.08,0.03,0.05,1477,0.0564,113,298.8699951171875,0.0054757015742642025,0.9117676730752187,-0.0923700657957481,0.0,272.44032138872444,False,0.5565297539596318
O:AAPL260515P00272500,put,272.5,2026-05-15,2026-05-14,0.07,0.08,0.01,0.02,360,0.0269,82,298.2099914550781,0.0027378507871321013,0.9137856135214335,-0.09015929355160347,0.0,272.4701590604509,False,0.6876533932844994
O:AAPL260515P00275000,put,275.0,2026-05-15,2026-05-11,0.18,0.37,0.18,0.22,1934,0.2912,279,292.67999267578125,0.010951403148528405,0.9395927527736192,-0.06230873932459327,0.0,274.87956094682465,False,0.36254081192796445
O:AAPL260515P00275000,put,275.0,2026-05-15,2026-05-12,0.19,0.19,0.07,0.07,1764,0.1328,154,294.79998779296875,0.008213552361396304,0.9328358595222405,-0.06952602124076933,0.0,274.9096657641367,False,0.37442182563183424
O:AAPL260515P00275000,put,275.0,2026-05-15,2026-05-13,0.07,0.1,0.03,0.05,526,0.0607,101,298.8699951171875,0.0054757015742642025,0.920132514112606,-0.08323758223247557,0.0,274.93977387852925,False,0.5083953026994266
O:AAPL260515P00275000,put,275.0,2026-05-15,2026-05-14,0.05,0.09,0.02,0.03,786,0.0357,136,298.2099914550781,0.0027378507871321013,0.9221689677739237,-0.081026809988331,0.0,274.96988529036327,False,0.6565371819434056
O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-11,0.41,0.5,0.26,0.27,2074,0.3711,314,292.67999267578125,0.010951403148528405,0.9481345050715612,-0.0532589038046754,0.0,277.37846604634126,False,0.3344002305558844
O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-12,0.24,0.24,0.11,0.13,161,0.1712,63,294.79998779296875,0.008213552361396304,0.9413161855178972,-0.060476185720851415,0.0,277.4088445438107,False,0.3688105020962691
O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-13,0.13,0.13,0.06,0.07,571,0.0688,104,298.8699951171875,0.0054757015742642025,0.9284973551499933,-0.07418774671255765,0.0,277.43922636833406,False,0.4830225972289081
O:AAPL260515P00277500,put,277.5,2026-05-15,2026-05-14,0.1,0.1,0.02,0.03,635,0.0441,125,298.2099914550781,0.0027378507871321013,0.9305523220264139,-0.07197697446841306,0.0,277.4696115202757,False,0.591703622771095
O:AAPL260515P00280000,put,280.0,2026-05-15,2026-05-11,0.54,0.72,0.33,0.38,4752,0.471,803,292.67999267578125,0.010951403148528405,0.9566762573695031,-0.04429023382191502,0.0,279.87737114585786,False,0.3149747281819599
O:AAPL260515P00280000,put,280.0,2026-05-15,2026-05-12,0.32,0.35,0.16,0.16,3090,0.2297,393,294.79998779296875,0.008213552361396304,0.9497965115135539,-0.05150751573809101,0.0,279.90802332348466,False,0.3363787231338208
O:AAPL260515P00280000,put,280.0,2026-05-15,2026-05-13,0.17,0.2,0.06,0.07,5802,0.1056,382,298.8699951171875,0.0054757015742642025,0.9368621961873806,-0.06521907672979725,0.0,279.93867885813887,False,0.43281400120129926
O:AAPL260515P00280000,put,280.0,2026-05-15,2026-05-14,0.05,0.12,0.03,0.04,1541,0.0584,209,298.2099914550781,0.0027378507871321013,0.9389356762789042,-0.0630083044856526,0.0,279.96933775018806,False,0.5473544508610793
O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-11,0.76,1.02,0.48,0.57,3135,0.5949,475,292.67999267578125,0.010951403148528405,0.9652180096674451,-0.035401286404669025,0.0,282.3762762453744,False,0.2999933910867945
O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-12,0.44,0.54,0.23,0.26,4474,0.3734,332,294.79998779296875,0.008213552361396304,0.9582768375092107,-0.04261856832084498,0.0,282.4072021031586,False,0.32111249119927554
O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-13,0.22,0.22,0.08,0.1,966,0.1464,225,298.8699951171875,0.0054757015742642025,0.945227037224768,-0.05633012931255122,0.0,282.4381313479437,False,0.40529978751155116
O:AAPL260515P00282500,put,282.5,2026-05-15,2026-05-14,0.1,0.2,0.04,0.06,2979,0.0989,297,298.2099914550781,0.0027378507871321013,0.9473190305313943,-0.05411935706840664,0.0,282.4690639801005,False,0.5096047946415957
O:AAPL260515P00285000,put,285.0,2026-05-15,2026-05-11,0.98,1.54,0.73,0.88,10162,1.0563,1175,292.67999267578125,0.010951403148528405,0.9737597619653872,-0.02659065672251405,0.0,284.875181344891,False,0.2881134733401677
O:AAPL260515P00285000,put,285.0,2026-05-15,2026-05-12,0.73,0.82,0.37,0.4,7149,0.5685,795,294.79998779296875,0.008213552361396304,0.9667571635048674,-0.03380793863869008,0.0,284.9063808828326,False,0.30125878696622027
O:AAPL260515P00285000,put,285.0,2026-05-15,2026-05-13,0.44,0.53,0.12,0.14,2816,0.2095,593,298.8699951171875,0.0054757015742642025,0.9535918782621553,-0.04751949963039633,0.0,284.9375838377485,False,0.37454478399748586
O:AAPL260515P00285000,put,285.0,2026-05-15,2026-05-14,0.1,0.22,0.05,0.07,3047,0.0901,473,298.2099914550781,0.0027378507871321013,0.9557023847838846,-0.045308727386251704,0.0,284.96879021001286,False,0.44962047147318857
O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-11,1.64,2.22,1.16,1.34,4189,1.7462,691,292.67999267578125,0.010951403148528405,0.9823015142633291,-0.017856976753759475,0.0,287.3740864444076,False,0.2762425112690715
O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-12,1.15,1.28,0.65,0.66,3407,0.9176,628,294.79998779296875,0.008213552361396304,0.9752374895005241,-0.025074258669935474,0.0,287.40555966250656,False,0.2871042743832587
O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-13,0.81,0.82,0.18,0.2,3529,0.3547,705,298.8699951171875,0.0054757015742642025,0.9619567192995426,-0.03878581966164173,0.0,287.4370363275533,False,0.3428570398190563
O:AAPL260515P00287500,put,287.5,2026-05-15,2026-05-14,0.13,0.36,0.08,0.1,2172,0.1564,607,298.2099914550781,0.0027378507871321013,0.9640857390363747,-0.03657504741749717,0.0,287.4685164399252,False,0.4011822234149002
O:AAPL260515P00290000,put,290.0,2026-05-15,2026-05-11,3.16,3.25,1.72,2.06,7355,2.5011,1314,292.67999267578125,0.010951403148528405,0.9908432665612711,-0.009198914010644927,0.0,289.8729915439242,False,0.2692294927240647
O:AAPL260515P00290000,put,290.0,2026-05-15,2026-05-12,1.8,2.0,1.06,1.13,6737,1.4931,1306,294.79998779296875,0.008213552361396304,0.9837178154961809,-0.01641619592682089,0.0,289.90473844218053,False,0.2795500892602331
O:AAPL260515P00290000,put,290.0,2026-05-15,2026-05-13,1.13,1.17,0.28,0.35,8620,0.5742,1449,298.8699951171875,0.0054757015742642025,0.97032156033693,-0.030127756918527145,0.0,289.9364888173581,False,0.3251707309394153
O:AAPL260515P00290000,put,290.0,2026-05-15,2026-05-14,0.22,0.64,0.11,0.16,11935,0.3012,2070,298.2099914550781,0.0027378507871321013,0.972469093288865,-0.027916984674382538,0.0,289.96824266983765,False,0.3565753242790435
O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-11,3.55,4.55,2.65,3.2,3070,3.429,956,292.67999267578125,0.010951403148528405,0.9993850188592132,-0.0006151703192533717,0.0,292.3718966434408,False,0.2744625088582226
O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-12,2.7,3.05,1.73,1.85,10532,2.3256,1994,294.79998779296875,0.008213552361396304,0.9921981414918376,-0.007832452235429414,0.0,292.4039172218545,False,0.2723924338722411
O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-13,1.9,2.06,0.47,0.56,9658,0.9752,1848,298.8699951171875,0.0054757015742642025,0.9786864013743173,-0.021544013227135672,0.0,292.4359413071629,False,0.29859851442683216
O:AAPL260515P00292500,put,292.5,2026-05-15,2026-05-14,0.54,1.15,0.23,0.33,14686,0.5739,3437,298.2099914550781,0.0027378507871321013,0.9808524475413553,-0.01933324098299102,0.0,292.46796889975,False,0.3292976217086066
O:AAPL260515P00295000,put,295.0,2026-05-15,2026-05-11,4.65,6.15,3.9,4.65,990,4.871,187,292.67999267578125,0.010951403148528405,1.0079267711571551,0.007895519348655239,2.190809067176133,294.8708017429574,False,0.28083912945585066
O:AAPL260515P00295000,put,295.0,2026-05-15,2026-05-12,4.0,4.41,2.75,2.93,3779,3.4448,1125,294.79998779296875,0.008213552361396304,1.0006784674874942,0.0006782374324791185,0.1031082085597177,294.90309600152847,False,0.26998869147944476
O:AAPL260515P00295000,put,295.0,2026-05-15,2026-05-13,3.3,3.35,0.79,1.0,29460,1.7194,5132,298.8699951171875,0.0054757015742642025,0.9870512424117046,-0.013033323559227032,0.0,294.93539379696773,False,0.28386217016494514
O:AAPL260515P00295000,put,295.0,2026-05-15,2026-05-14,0.77,2.03,0.55,0.72,30450,1.0615,6458,298.2099914550781,0.0027378507871321013,0.9892358017938454,-0.010822551315082446,0.0,294.96769512966245,False,0.31037125741637106
O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-11,7.3,8.05,5.65,6.05,479,6.0002,33,292.67999267578125,0.010951403148528405,1.0164685234550972,0.016334387994519944,4.689714166692738,297.369706842474,False,0.2572388922602802
O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-12,5.79,6.12,4.5,4.52,409,4.998,87,294.79998779296875,0.008213552361396304,1.009158793483151,0.009117106078343748,2.6022869882336863,297.40227478120244,False,0.2842962156474325
O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-13,4.35,4.5,1.4,1.9,12164,2.106,1756,298.8699951171875,0.0054757015742642025,0.9954160834490919,-0.004594454913362406,0.0,297.43484628677254,False,0.290137424611133
O:AAPL260515P00297500,put,297.5,2026-05-15,2026-05-14,1.37,3.35,1.18,1.53,20762,1.8706,5010,298.2099914550781,0.0027378507871321013,0.9976191560463357,-0.002383682669217776,0.0,297.4674213595748,False,0.30206248577239536
O:AAPL260515P00300000,put,300.0,2026-05-15,2026-05-11,8.44,10.1,7.5,8.2,2213,8.3885,199,292.67999267578125,0.010951403148528405,1.025010275753039,0.024702637665036414,7.188619266209287,299.86861194199054,False,0.2821185978709678
O:AAPL260515P00300000,put,300.0,2026-05-15,2026-05-12,7.42,8.06,5.9,6.2,476,6.7306,92,294.79998779296875,0.008213552361396304,1.0176391194788077,0.01748535574886036,5.101465767907655,299.9014535608764,False,0.27721251233420907
