underlying,contract,type,strike,expiration,date,open,high,low,close,volume,vwap,transactions
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-05-27,4.55,4.55,4.1,4.46,48,4.3471,18
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-05-28,4.25,4.25,3.55,3.85,361,3.8632,30
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-05-29,3,4.2,2.86,3.22,127,3.618,50
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-06-01,4,6.52,3.85,5.92,747,4.8533,214
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-06-02,4.7,4.95,2.55,2.67,392,3.7552,137
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-06-03,2.44,4.55,2.1,3.85,516,3.5576,159
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-06-04,3.77,4.05,3,3.2,333,3.4307,119
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-06-05,2.42,5.65,2.04,5.1,2175,3.727,515
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-06-08,4.38,7.9,1.67,7.65,9224,4.1235,1326
AAPL,O:AAPL260612P00307500,put,307.5,2026-06-12,2026-06-09,8.05,19.54,8.05,16.3,1499,13.3128,470
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-05-15,12.6,12.6,12.6,12.6,2,12.6,1
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-05-20,11.16,11.16,11.16,11.16,10,11.16,1
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-05-21,10.85,10.85,9.35,9.35,2,10.1,2
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-05-22,7.4,7.8,5.8,6.95,966,6.6234,119
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-05-26,5.45,6.65,5.25,6.4,419,5.7208,59
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-05-27,6,6,4.6,5.55,473,5.479,98
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-05-28,5.5,5.65,4.3,4.33,651,4.8846,100
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-05-29,3.9,5.25,3.6,4.35,927,4.2066,154
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-06-01,5.5,7.9,4.7,7.34,690,6.261,181
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-06-02,5.89,6.1,3.21,3.25,684,4.5485,238
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-06-03,3.38,5.77,2.7,5.3,893,4.618,303
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-06-04,4.2,5.15,3.97,4.16,1429,4.5156,497
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-06-05,3.55,6.87,2.75,6.47,4496,4.2583,1343
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-06-08,5.51,9.83,2.14,9.54,12712,4.3399,2798
AAPL,O:AAPL260612P00310000,put,310,2026-06-12,2026-06-09,10.35,22.15,10.35,18.51,2479,16.0824,736
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-05-26,6.75,7.45,6.75,7.45,15,7.17,5
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-05-27,6.65,6.8,5.6,6.8,131,6.1267,21
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-05-28,6.05,6.65,5.7,5.97,29,6.2103,19
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-05-29,4.66,6.52,4.41,5.31,219,5.4308,49
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-06-01,6.83,9.05,6.45,8.4,60,8.1663,21
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-06-02,7.6,7.6,4.15,4.17,684,5.3854,285
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-06-03,3.9,7.25,3.69,6.53,306,5.3036,135
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-06-04,5.09,6.31,5.09,5.2,962,5.5772,273
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-06-05,4.65,8.5,3.75,7.8,3579,5.249,761
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-06-08,6.25,11.9,2.95,11.7,5915,5.2586,1186
AAPL,O:AAPL260612P00312500,put,312.5,2026-06-12,2026-06-09,12.85,24.5,12.35,22.12,610,19.7139,163
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-05-15,19.5,19.5,15.22,15.22,8,17.895,2
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-05-19,18.34,18.34,18.34,18.34,3,18.34,1
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-05-21,12.67,12.67,12.67,12.67,3,12.67,1
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-05-22,10.46,10.46,8.25,9.42,63,9.2287,35
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-05-26,8.5,8.5,8.5,8.5,32,8.5,1
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-05-27,8.19,8.19,7,7.2,47,7.88,8
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-05-28,8.2,8.2,7,7,114,7.4889,8
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-05-29,5.85,7.85,5.85,6.89,325,7.6232,30
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-06-01,8.15,10.49,7.9,9.5,164,9.6824,37
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-06-02,8.85,8.86,5.35,5.35,841,6.0348,235
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-06-03,5.4,8.75,4.65,8.1,1726,5.3599,268
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-06-04,6.9,7.97,6.53,6.7,153,7.1437,108
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-06-05,5.95,10,4.85,9.51,1707,6.4187,441
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-06-08,5.79,14,3.8,12.8,4364,6.5035,723
AAPL,O:AAPL260612P00315000,put,315,2026-06-12,2026-06-09,15.1,26.93,15.1,24.92,773,23.7681,122
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-05-27,8.7,9.65,8.7,9.6,34,9.5829,9
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-05-28,8.75,8.75,8.5,8.5,2,8.625,2
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-05-29,7.5,9.05,7.5,9.05,18,8.9422,4
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-06-01,10.29,12.2,10.29,12.2,12,10.4492,2
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-06-02,10.3,10.3,6.9,6.9,51,7.0792,39
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-06-03,6.4,10.3,5.9,9.85,76,7.1603,44
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-06-04,7.9,9.75,7.9,9.75,4,8.7375,4
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-06-05,7.5,11.4,6.76,11.4,412,7.6357,83
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-06-08,7.5,16,5.3,16,361,7.4799,104
AAPL,O:AAPL260612P00317500,put,317.5,2026-06-12,2026-06-09,18,26.02,18,26.02,9,22.7422,9
AAPL,O:AAPL260615C00265000,call,265,2026-06-15,2026-06-01,45.72,45.72,45.72,45.72,1,45.72,1
AAPL,O:AAPL260615C00265000,call,265,2026-06-15,2026-06-02,44.49,44.5,44.4,44.4,70,44.4256,70
AAPL,O:AAPL260615C00265000,call,265,2026-06-15,2026-06-08,39.83,39.98,39.52,39.76,182,39.7413,182
AAPL,O:AAPL260615C00265000,call,265,2026-06-15,2026-06-09,28.1,28.1,25.96,25.96,118,26.1255,118
AAPL,O:AAPL260615C00270000,call,270,2026-06-15,2026-06-02,39.53,39.53,39.48,39.5,70,39.4976,70
AAPL,O:AAPL260615C00270000,call,270,2026-06-15,2026-06-03,39.99,39.99,39.89,39.92,34,39.9438,34
AAPL,O:AAPL260615C00270000,call,270,2026-06-15,2026-06-05,40.44,40.95,40.02,40.02,86,40.7105,86
AAPL,O:AAPL260615C00270000,call,270,2026-06-15,2026-06-08,34.87,35.04,34.57,34.84,182,34.7918,182
AAPL,O:AAPL260615C00270000,call,270,2026-06-15,2026-06-09,21.39,21.5,21.1,21.12,117,21.2487,117
AAPL,O:AAPL260615C00275000,call,275,2026-06-15,2026-06-02,34.4,35.06,34.36,34.61,208,34.6143,208
AAPL,O:AAPL260615C00275000,call,275,2026-06-15,2026-06-03,41.81,41.81,35,35.04,39,35.899,36
AAPL,O:AAPL260615C00275000,call,275,2026-06-15,2026-06-05,35.5,36.01,35.1,35.1,86,35.7779,86
AAPL,O:AAPL260615C00275000,call,275,2026-06-15,2026-06-08,37.08,40.12,37.08,40.04,115,40.0419,115
AAPL,O:AAPL260615C00275000,call,275,2026-06-15,2026-06-09,16.8,17.28,15.05,16.81,282,16.435,268
AAPL,O:AAPL260615C00277500,call,277.5,2026-06-15,2026-06-03,32.59,32.59,32.45,32.5,30,32.5113,30
AAPL,O:AAPL260615C00277500,call,277.5,2026-06-15,2026-06-08,33.34,36.65,33.34,36.65,24,34.2396,24
AAPL,O:AAPL260615C00277500,call,277.5,2026-06-15,2026-06-09,13.55,14.93,12.9,14.5,267,14.176,267
AAPL,O:AAPL260615C00280000,call,280,2026-06-15,2026-06-02,29.49,30.2,29.49,29.77,208,29.7393,208
AAPL,O:AAPL260615C00280000,call,280,2026-06-15,2026-06-03,30.1,30.13,30.1,30.13,2,30.115,2
AAPL,O:AAPL260615C00280000,call,280,2026-06-15,2026-06-05,33.63,33.63,30.74,30.75,179,30.8525,179
AAPL,O:AAPL260615C00280000,call,280,2026-06-15,2026-06-08,30.75,35.17,30.75,33.57,141,34.4972,140
AAPL,O:AAPL260615C00280000,call,280,2026-06-15,2026-06-09,14.4,14.4,11.33,12,107,12.0502,7
AAPL,O:AAPL260615C00282500,call,282.5,2026-06-15,2026-06-03,27.6,27.67,27.6,27.63,28,27.6254,28
AAPL,O:AAPL260615C00282500,call,282.5,2026-06-15,2026-06-04,29.56,29.8,29.49,29.53,60,29.6333,60
AAPL,O:AAPL260615C00282500,call,282.5,2026-06-15,2026-06-05,28.7,28.72,28.31,28.36,178,28.4119,178
AAPL,O:AAPL260615C00282500,call,282.5,2026-06-15,2026-06-08,31.84,33.12,31.84,32.62,156,32.7338,156
AAPL,O:AAPL260615C00282500,call,282.5,2026-06-15,2026-06-09,8.9,9.78,8.9,9.78,20,9.12,5
AAPL,O:AAPL260615C00285000,call,285,2026-06-15,2026-06-01,24.9,24.9,24.9,24.9,2,24.9,1
AAPL,O:AAPL260615C00285000,call,285,2026-06-15,2026-06-02,28.19,28.79,28.18,28.79,30,28.561,30
AAPL,O:AAPL260615C00285000,call,285,2026-06-15,2026-06-04,27.1,27.7,26.17,27.7,71,27.2646,62
AAPL,O:AAPL260615C00285000,call,285,2026-06-15,2026-06-05,29.22,29.22,25.97,26.02,178,26.8734,161
AAPL,O:AAPL260615C00285000,call,285,2026-06-15,2026-06-08,27,30.7,27,30.2,177,29.8928,159
AAPL,O:AAPL260615C00285000,call,285,2026-06-15,2026-06-09,9.8,10.1,7.35,7.73,49,9.1296,21
AAPL,O:AAPL260615C00287500,call,287.5,2026-06-15,2026-06-04,25.56,25.64,25.11,25.29,108,25.3984,108
AAPL,O:AAPL260615C00287500,call,287.5,2026-06-15,2026-06-05,24.09,24.75,23.56,23.67,160,24.1934,160
AAPL,O:AAPL260615C00287500,call,287.5,2026-06-15,2026-06-08,27.18,27.65,26.75,26.81,144,27.361,144
AAPL,O:AAPL260615C00287500,call,287.5,2026-06-15,2026-06-09,11.98,11.98,5.03,6.5,337,6.0423,70
AAPL,O:AAPL260615C00290000,call,290,2026-06-15,2026-06-01,18.7,18.7,18.7,18.7,1,18.7,1
AAPL,O:AAPL260615C00290000,call,290,2026-06-15,2026-06-02,21.47,24.02,21.47,24.02,31,23.6919,31
AAPL,O:AAPL260615C00290000,call,290,2026-06-15,2026-06-04,23.16,23.27,21.13,21.13,109,23.0099,109
AAPL,O:AAPL260615C00290000,call,290,2026-06-15,2026-06-05,23.22,23.22,19.05,19.45,9,21.4444,5
AAPL,O:AAPL260615C00290000,call,290,2026-06-15,2026-06-08,24.71,25.22,15.56,15.56,145,24.8712,145
AAPL,O:AAPL260615C00290000,call,290,2026-06-15,2026-06-09,7.6,7.6,3.7,4.5,506,4.7074,174
AAPL,O:AAPL260615C00292500,call,292.5,2026-06-15,2026-06-04,19.86,20,19.56,19.63,58,19.7503,58
AAPL,O:AAPL260615C00292500,call,292.5,2026-06-15,2026-06-05,22.04,22.04,22.04,22.04,3,22.04,1
AAPL,O:AAPL260615C00292500,call,292.5,2026-06-15,2026-06-08,14.08,14.3,13.08,13.08,3,13.82,3
AAPL,O:AAPL260615C00292500,call,292.5,2026-06-15,2026-06-09,8.05,8.05,2.6,3.4,5232,3.6518,317
AAPL,O:AAPL260615C00295000,call,295,2026-06-15,2026-06-01,14.3,14.3,13.35,13.35,5,14.05,4
AAPL,O:AAPL260615C00295000,call,295,2026-06-15,2026-06-02,16.88,20.88,16.88,20.88,11,20.0291,3
AAPL,O:AAPL260615C00295000,call,295,2026-06-15,2026-06-04,17.56,17.71,17.31,17.4,58,17.4886,58
AAPL,O:AAPL260615C00295000,call,295,2026-06-15,2026-06-08,19.41,19.41,10.45,10.45,6,11.9433,2
AAPL,O:AAPL260615C00295000,call,295,2026-06-15,2026-06-09,6.83,7.41,1.86,2.23,4221,5.0895,421
AAPL,O:AAPL260615C00297500,call,297.5,2026-06-15,2026-06-05,16.95,16.95,13.57,13.57,14,14.5286,5
AAPL,O:AAPL260615C00297500,call,297.5,2026-06-15,2026-06-09,5.55,5.95,1.26,1.57,3372,2.8806,252
AAPL,O:AAPL260615C00300000,call,300,2026-06-15,2026-06-01,9.78,12.2,9.78,10.88,4,10.66,3
AAPL,O:AAPL260615C00300000,call,300,2026-06-15,2026-06-02,10.2,16.55,10.2,15.85,30,14.341,11
AAPL,O:AAPL260615C00300000,call,300,2026-06-15,2026-06-03,17.08,17.08,12.35,12.35,3,14.5767,3
AAPL,O:AAPL260615C00300000,call,300,2026-06-15,2026-06-04,15.2,15.2,13.1,13.43,68,13.4832,13
AAPL,O:AAPL260615C00300000,call,300,2026-06-15,2026-06-05,15.63,15.63,11.87,11.87,7,14.5871,5
AAPL,O:AAPL260615C00300000,call,300,2026-06-15,2026-06-08,15.45,15.5,6,6.34,49,7.7808,21
AAPL,O:AAPL260615C00300000,call,300,2026-06-15,2026-06-09,4.6,4.6,0.81,1.04,6686,1.5245,1024
AAPL,O:AAPL260615C00302500,call,302.5,2026-06-15,2026-06-03,10.56,10.56,10.56,10.56,1,10.56,1
AAPL,O:AAPL260615C00302500,call,302.5,2026-06-15,2026-06-04,11.25,11.25,11.25,11.25,13,11.25,1
AAPL,O:AAPL260615C00302500,call,302.5,2026-06-15,2026-06-05,13.05,13.05,10.5,10.5,36,12.8464,16
AAPL,O:AAPL260615C00302500,call,302.5,2026-06-15,2026-06-08,13.35,13.39,4.2,4.2,124,6.4038,57
AAPL,O:AAPL260615C00302500,call,302.5,2026-06-15,2026-06-09,3.4,3.8,0.58,0.69,1410,0.9626,253
AAPL,O:AAPL260615C00305000,call,305,2026-06-15,2026-06-01,10.65,10.65,6.5,7.15,21,7.4614,14
AAPL,O:AAPL260615C00305000,call,305,2026-06-15,2026-06-02,8.2,12.39,8.09,12.39,17,9.9671,12
AAPL,O:AAPL260615C00305000,call,305,2026-06-15,2026-06-03,13.96,13.96,8.22,8.5,129,9.3598,28
AAPL,O:AAPL260615C00305000,call,305,2026-06-15,2026-06-04,11.25,11.27,9.4,9.4,40,10.3792,6
AAPL,O:AAPL260615C00305000,call,305,2026-06-15,2026-06-05,10.7,11.52,7.2,7.21,44,8.6223,16
AAPL,O:AAPL260615C00305000,call,305,2026-06-15,2026-06-08,12.25,14,3.1,3.16,802,4.62,137
AAPL,O:AAPL260615C00305000,call,305,2026-06-15,2026-06-09,2.39,2.77,0.37,0.47,6834,1.0215,597
AAPL,O:AAPL260615C00307500,call,307.5,2026-06-15,2026-06-03,7.3,7.3,6.79,6.79,3,6.9967,3
AAPL,O:AAPL260615C00307500,call,307.5,2026-06-15,2026-06-04,8.09,8.15,7.4,7.85,236,7.7586,18
AAPL,O:AAPL260615C00307500,call,307.5,2026-06-15,2026-06-05,9.34,9.34,6.1,6.4,78,6.4324,10
AAPL,O:AAPL260615C00307500,call,307.5,2026-06-15,2026-06-08,9.69,11,2.2,2.3,377,3.6971,90
AAPL,O:AAPL260615C00307500,call,307.5,2026-06-15,2026-06-09,1.67,1.71,0.24,0.32,443,0.6224,153
AAPL,O:AAPL260615C00310000,call,310,2026-06-15,2026-06-01,6.2,6.93,3.94,4.52,456,4.7687,83
AAPL,O:AAPL260615C00310000,call,310,2026-06-15,2026-06-02,4.35,9.3,4.35,9.3,224,6.9686,72
AAPL,O:AAPL260615C00310000,call,310,2026-06-15,2026-06-03,10.05,10.3,5.42,6.5,177,5.9406,40
AAPL,O:AAPL260615C00310000,call,310,2026-06-15,2026-06-04,6.7,7.45,5.64,6.15,276,6.7468,68
AAPL,O:AAPL260615C00310000,call,310,2026-06-15,2026-06-05,6.75,8,4.76,4.76,349,6.7493,86
AAPL,O:AAPL260615C00310000,call,310,2026-06-15,2026-06-08,6.51,10,1.56,1.76,1378,3.1858,282
AAPL,O:AAPL260615C00310000,call,310,2026-06-15,2026-06-09,1.23,1.43,0.16,0.22,2981,0.3822,438
AAPL,O:AAPL260615C00312500,call,312.5,2026-06-15,2026-06-03,7.01,7.01,4.6,4.6,97,5.5944,21
AAPL,O:AAPL260615C00312500,call,312.5,2026-06-15,2026-06-04,6.38,6.38,4.25,4.83,1268,5.1313,64
AAPL,O:AAPL260615C00312500,call,312.5,2026-06-15,2026-06-05,5.65,6.55,3.67,3.67,191,5.4557,69
AAPL,O:AAPL260615C00312500,call,312.5,2026-06-15,2026-06-08,5.65,7.5,1.15,1.15,575,4.2117,260
AAPL,O:AAPL260615C00312500,call,312.5,2026-06-15,2026-06-09,1,1,0.13,0.13,5368,0.1443,95
AAPL,O:AAPL260615C00315000,call,315,2026-06-15,2026-06-01,3.85,4,2.35,2.85,910,3.2803,96
AAPL,O:AAPL260615C00315000,call,315,2026-06-15,2026-06-02,2.89,6.5,2.89,5.84,954,4.5931,113
AAPL,O:AAPL260615C00315000,call,315,2026-06-15,2026-06-03,5.8,6.91,3.35,3.6,557,4.4499,97
AAPL,O:AAPL260615C00315000,call,315,2026-06-15,2026-06-04,4.59,4.8,3.5,3.85,200,4.0157,56
AAPL,O:AAPL260615C00315000,call,315,2026-06-15,2026-06-05,4.7,5.5,2.85,2.85,1536,3.86,229
AAPL,O:AAPL260615C00315000,call,315,2026-06-15,2026-06-08,4.2,6.89,0.77,0.81,2416,3.6229,575
AAPL,O:AAPL260615C00315000,call,315,2026-06-15,2026-06-09,0.5,0.58,0.1,0.1,848,0.2405,166
AAPL,O:AAPL260615C00317500,call,317.5,2026-06-15,2026-06-03,5.07,6,2.77,3,255,3.4706,48
AAPL,O:AAPL260615C00317500,call,317.5,2026-06-15,2026-06-04,3.6,3.8,2.8,2.95,54,3.092,18
AAPL,O:AAPL260615C00317500,call,317.5,2026-06-15,2026-06-05,3.45,4.35,2.11,2.11,298,3.5007,65
AAPL,O:AAPL260615C00317500,call,317.5,2026-06-15,2026-06-08,2.05,5.57,0.55,0.59,560,2.7166,194
AAPL,O:AAPL260615C00317500,call,317.5,2026-06-15,2026-06-09,0.6,0.6,0.07,0.09,339,0.1567,54
AAPL,O:AAPL260615P00265000,put,265,2026-06-15,2026-06-01,0.21,0.24,0.21,0.21,14,0.215,5
AAPL,O:AAPL260615P00265000,put,265,2026-06-15,2026-06-02,0.2,0.2,0.2,0.2,2,0.2,1
AAPL,O:AAPL260615P00265000,put,265,2026-06-15,2026-06-03,0.11,0.11,0.11,0.11,10,0.11,3
AAPL,O:AAPL260615P00265000,put,265,2026-06-15,2026-06-04,0.15,0.15,0.15,0.15,1,0.15,1
AAPL,O:AAPL260615P00265000,put,265,2026-06-15,2026-06-05,0.08,0.2,0.08,0.2,7,0.1243,4
AAPL,O:AAPL260615P00265000,put,265,2026-06-15,2026-06-08,0.15,0.15,0.14,0.14,3,0.1467,2
AAPL,O:AAPL260615P00265000,put,265,2026-06-15,2026-06-09,0.11,0.35,0.11,0.18,46,0.2193,19
AAPL,O:AAPL260615P00270000,put,270,2026-06-15,2026-06-01,0.26,0.3,0.26,0.3,7,0.2871,4
AAPL,O:AAPL260615P00270000,put,270,2026-06-15,2026-06-02,0.26,0.26,0.21,0.21,3,0.2267,2
AAPL,O:AAPL260615P00270000,put,270,2026-06-15,2026-06-03,0.25,0.25,0.25,0.25,1,0.25,1
AAPL,O:AAPL260615P00270000,put,270,2026-06-15,2026-06-04,0.16,0.16,0.16,0.16,1,0.16,1
AAPL,O:AAPL260615P00270000,put,270,2026-06-15,2026-06-05,0.1,0.25,0.1,0.25,11,0.16,4
AAPL,O:AAPL260615P00270000,put,270,2026-06-15,2026-06-08,0.14,0.19,0.14,0.16,13,0.1585,6
AAPL,O:AAPL260615P00270000,put,270,2026-06-15,2026-06-09,0.18,0.6,0.17,0.3,170,0.3833,39
AAPL,O:AAPL260615P00275000,put,275,2026-06-15,2026-06-01,0.35,0.41,0.32,0.32,6,0.3633,6
AAPL,O:AAPL260615P00275000,put,275,2026-06-15,2026-06-02,0.36,0.36,0.36,0.36,10,0.36,1
AAPL,O:AAPL260615P00275000,put,275,2026-06-15,2026-06-03,0.19,0.23,0.19,0.23,2,0.21,2
AAPL,O:AAPL260615P00275000,put,275,2026-06-15,2026-06-04,0.2,0.2,0.12,0.16,17,0.1529,3
AAPL,O:AAPL260615P00275000,put,275,2026-06-15,2026-06-05,0.13,0.3,0.1,0.3,11,0.2264,6
AAPL,O:AAPL260615P00275000,put,275,2026-06-15,2026-06-08,0.19,0.26,0.1,0.26,30,0.1557,10
AAPL,O:AAPL260615P00275000,put,275,2026-06-15,2026-06-09,0.26,1.03,0.26,0.6,315,0.4771,71
AAPL,O:AAPL260615P00277500,put,277.5,2026-06-15,2026-06-08,0.18,0.33,0.18,0.33,6,0.2567,6
AAPL,O:AAPL260615P00277500,put,277.5,2026-06-15,2026-06-09,0.29,1.32,0.29,0.64,148,0.6683,79
AAPL,O:AAPL260615P00280000,put,280,2026-06-15,2026-06-01,0.49,0.59,0.43,0.43,8,0.5438,5
AAPL,O:AAPL260615P00280000,put,280,2026-06-15,2026-06-02,0.34,0.34,0.34,0.34,3,0.34,1
AAPL,O:AAPL260615P00280000,put,280,2026-06-15,2026-06-03,0.33,0.33,0.33,0.33,1,0.33,1
AAPL,O:AAPL260615P00280000,put,280,2026-06-15,2026-06-04,0.23,0.23,0.22,0.22,11,0.2209,2
AAPL,O:AAPL260615P00280000,put,280,2026-06-15,2026-06-05,0.16,0.45,0.16,0.45,28,0.2936,10
AAPL,O:AAPL260615P00280000,put,280,2026-06-15,2026-06-08,0.24,0.48,0.18,0.39,115,0.3033,30
AAPL,O:AAPL260615P00280000,put,280,2026-06-15,2026-06-09,0.43,1.87,0.35,0.96,631,1.0219,196
AAPL,O:AAPL260615P00282500,put,282.5,2026-06-15,2026-06-05,0.31,0.56,0.17,0.56,8,0.3288,6
AAPL,O:AAPL260615P00282500,put,282.5,2026-06-15,2026-06-08,0.35,0.55,0.33,0.5,17,0.4441,14
AAPL,O:AAPL260615P00282500,put,282.5,2026-06-15,2026-06-09,0.57,2.41,0.46,1.28,229,1.1896,115
AAPL,O:AAPL260615P00285000,put,285,2026-06-15,2026-06-01,0.98,0.98,0.63,0.76,20,0.763,6
AAPL,O:AAPL260615P00285000,put,285,2026-06-15,2026-06-02,0.73,0.73,0.62,0.62,2,0.675,2
AAPL,O:AAPL260615P00285000,put,285,2026-06-15,2026-06-04,0.32,0.32,0.32,0.32,1,0.32,1
AAPL,O:AAPL260615P00285000,put,285,2026-06-15,2026-06-05,0.5,0.58,0.36,0.58,4,0.495,4
AAPL,O:AAPL260615P00285000,put,285,2026-06-15,2026-06-08,0.55,1.1,0.18,0.62,144,0.3599,28
AAPL,O:AAPL260615P00285000,put,285,2026-06-15,2026-06-09,0.72,3.25,0.6,1.84,1722,1.7385,278
AAPL,O:AAPL260615P00287500,put,287.5,2026-06-15,2026-06-04,0.53,0.55,0.53,0.55,2,0.54,2
AAPL,O:AAPL260615P00287500,put,287.5,2026-06-15,2026-06-05,0.33,0.86,0.33,0.86,9,0.6633,5
AAPL,O:AAPL260615P00287500,put,287.5,2026-06-15,2026-06-08,0.31,0.85,0.31,0.84,36,0.6675,15
AAPL,O:AAPL260615P00287500,put,287.5,2026-06-15,2026-06-09,0.94,4.29,0.83,2.66,854,2.6812,195
AAPL,O:AAPL260615P00290000,put,290,2026-06-15,2026-06-01,1.28,1.4,0.97,1.1,66,1.1458,30
AAPL,O:AAPL260615P00290000,put,290,2026-06-15,2026-06-02,1.08,1.08,0.59,0.59,46,0.7085,9
AAPL,O:AAPL260615P00290000,put,290,2026-06-15,2026-06-03,0.5,0.77,0.35,0.77,6,0.5983,5
AAPL,O:AAPL260615P00290000,put,290,2026-06-15,2026-06-04,0.67,0.67,0.45,0.5,9,0.5989,5
AAPL,O:AAPL260615P00290000,put,290,2026-06-15,2026-06-05,0.41,1.24,0.35,1.02,232,0.8655,23
AAPL,O:AAPL260615P00290000,put,290,2026-06-15,2026-06-08,0.59,1.36,0.36,1.2,1486,0.4784,152
AAPL,O:AAPL260615P00290000,put,290,2026-06-15,2026-06-09,1.23,5.55,1.03,3.6,3492,2.8796,646
AAPL,O:AAPL260615P00292500,put,292.5,2026-06-15,2026-06-03,0.99,1.02,0.99,1,17,0.9953,8
AAPL,O:AAPL260615P00292500,put,292.5,2026-06-15,2026-06-04,0.77,0.77,0.6,0.6,13,0.7462,3
AAPL,O:AAPL260615P00292500,put,292.5,2026-06-15,2026-06-05,0.5,1.39,0.46,1.31,35,0.606,10
AAPL,O:AAPL260615P00292500,put,292.5,2026-06-15,2026-06-08,0.6,1.59,0.44,1.59,279,0.6287,29
AAPL,O:AAPL260615P00292500,put,292.5,2026-06-15,2026-06-09,1.85,6.9,1.44,4.88,915,3.2587,245
AAPL,O:AAPL260615P00295000,put,295,2026-06-15,2026-06-01,1.45,2.2,1.45,2.12,46,1.7707,16
AAPL,O:AAPL260615P00295000,put,295,2026-06-15,2026-06-02,1.4,1.77,0.79,0.79,342,1.4192,18
AAPL,O:AAPL260615P00295000,put,295,2026-06-15,2026-06-03,1.1,1.31,1.1,1.31,11,1.2655,8
AAPL,O:AAPL260615P00295000,put,295,2026-06-15,2026-06-04,1.05,1.14,0.81,0.81,258,1.0609,8
AAPL,O:AAPL260615P00295000,put,295,2026-06-15,2026-06-05,0.7,1.85,0.64,1.62,127,1.2295,44
AAPL,O:AAPL260615P00295000,put,295,2026-06-15,2026-06-08,0.98,2.15,0.57,2.12,849,1.368,153
AAPL,O:AAPL260615P00295000,put,295,2026-06-15,2026-06-09,2.18,8.25,2.01,7.6,821,4.3512,267
AAPL,O:AAPL260615P00297500,put,297.5,2026-06-15,2026-06-03,0.91,1.68,0.91,1.68,5,1.51,3
AAPL,O:AAPL260615P00297500,put,297.5,2026-06-15,2026-06-04,1.35,1.48,1.17,1.17,18,1.3139,13
